abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,print_section
8 N Korean infiltrators killed in 2 clashes,https://www.nytimes.com/1968/10/20/archives/8-north-koreans-slain.html,8 N Korean infiltrators killed in 2 clashes,,54,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1968-10-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/3f71cd28-54a4-517f-9669-5fa162ca8e3f,0,nyt://article/3f71cd28-54a4-517f-9669-5fa162ca8e3f,8 North Koreans Slain,,,8 North Koreans Slain,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"students stage anti-US demonstration, Seoul",https://www.nytimes.com/1961/02/15/archives/koreans-protest-us-pact.html,"students stage anti-US demonstration, Seoul",,3,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1961-02-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/c2a0224e-45bc-597a-8c6b-a7c927a7a4ee,0,nyt://article/c2a0224e-45bc-597a-8c6b-a7c927a7a4ee,Koreans Protest U.S. Pact,,,Koreans Protest U.S. Pact,,,,,[],,
"SEOUL, Korea, Nov. 5 (UPI) --United States Army guards shot and killed one of two Koreans who were attempting to steal telephone wire from a United States First Cavalry compound near the truce line in Panmunjom, a United States spokesman said today.  ",https://www.nytimes.com/1962/11/06/archives/us-guards-kill-a-korean.html,,,3,The New York Times,[],[],1962-11-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/ad94b4c9-fbb1-55e0-8665-a27995256826,0,nyt://article/ad94b4c9-fbb1-55e0-8665-a27995256826,U.S. Guards Kill a Korean,1,,U.S. Guards Kill a Korean,,,,,[],,
,https://www.nytimes.com/1961/06/12/archives/south-korea-gains-in-soccer.html,,,36,The New York Times,[],[],1961-06-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/a4dd01fd-dd41-5619-89d7-ad0bf396737d,0,nyt://article/a4dd01fd-dd41-5619-89d7-ad0bf396737d,South Korea Gains in Soccer,1,,South Korea Gains in Soccer,,,,,[],,food fashions family furnishings
2 profs ousted from Natl U Teachers Coll for urging students to protest Govt coll reorgn plan,https://www.nytimes.com/1961/09/17/archives/two-korean-professors-jailed.html,2 profs ousted from Natl U Teachers Coll for urging students to protest Govt coll reorgn plan,,6,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 2, 'major': 'N'}]",1961-09-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/9b33a08a-6f3a-5622-b9d6-aac61283abac,0,nyt://article/9b33a08a-6f3a-5622-b9d6-aac61283abac,Two Korean Professors Jailed,,,Two Korean Professors Jailed,,,,,[],,
,https://www.nytimes.com/1966/01/01/archives/harada-to-fight-south-korean.html,,,13,The New York Times,[],[],1966-01-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/25d8884c-5b3a-5240-a152-f8851fe2902f,0,nyt://article/25d8884c-5b3a-5240-a152-f8851fe2902f,Harada to Fight South Korean,1,,Harada to Fight South Korean,,,,,[],,S
B Hope and troupe start tour of bases abroad,https://www.nytimes.com/1962/12/20/archives/bob-hope-off-to-korea.html,B Hope and troupe start tour of bases abroad,,7,The New York Times,[],"[{'name': 'subject', 'value': 'Christmas', 'rank': 1, 'major': 'N'}]",1962-12-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/f9c93d2c-9f66-5912-b20a-3d2782c9d221,0,nyt://article/f9c93d2c-9f66-5912-b20a-3d2782c9d221,Bob Hope Off to Korea,,,Bob Hope Off to Korea,,,,,[],,
,https://www.nytimes.com/1962/04/30/archives/korean-ruler-warns-press.html,,,20,The New York Times,[],[],1962-04-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/469f8f0c-af8b-5d3a-974c-855036a4d8a7,0,nyt://article/469f8f0c-af8b-5d3a-974c-855036a4d8a7,Korean Ruler Warns Press,1,,Korean Ruler Warns Press,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"TOKYO, April 7 (UPI)-- Communist North Korea's Legislature, the Supreme People's Assembly, ended a three-day meeting in Pyongyang today. It heard a trade report for 1962 that predicted an increase of more than 4 per cent in North Korean exports.  ",https://www.nytimes.com/1962/04/08/archives/korean-reds-hopeful-on-trade.html,,,3,The New York Times,[],[],1962-04-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/562c0238-8187-58ce-b734-93fe49828885,0,nyt://article/562c0238-8187-58ce-b734-93fe49828885,Korean Reds Hopeful on Trade,1,,Korean Reds Hopeful on Trade,,,,,[],,
,https://www.nytimes.com/1963/11/20/archives/exsoldier-in-korea-held.html,,,88,The New York Times,[],[],1963-11-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/559efcd4-af83-572a-b31c-a49eca3b43c6,0,nyt://article/559efcd4-af83-572a-b31c-a49eca3b43c6,Ex-Soldier in Korea Held,1,,Ex-Soldier in Korea Held,,,,,[],,
Park reptdly plans visit,https://www.nytimes.com/1965/01/05/archives/korean-due-to-visit-johnson.html,Park reptdly plans visit,,4,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PARK VISIT TO US', 'rank': 3, 'major': 'N'}]",1965-01-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/95147b5d-4147-5373-90f8-f3542c3c8da0,0,nyt://article/95147b5d-4147-5373-90f8-f3542c3c8da0,Korean Due to Visit Johnson,,,Korean Due to Visit Johnson,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Park seen likely to reject resignations but replace some mins as move to ease tension,https://www.nytimes.com/1966/09/24/archives/korean-cabinet-likely-to-stay.html,Park seen likely to reject resignations but replace some mins as move to ease tension,,18,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1966-09-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/7440833c-7f3c-54c1-a95f-084bd244ff98,0,nyt://article/7440833c-7f3c-54c1-a95f-084bd244ff98,Korean Cabinet Likely to Stay,,,Korean Cabinet Likely to Stay,,,,,[],,
S Korea welcomes accord,https://www.nytimes.com/1969/11/23/archives/south-koreans-hail-accord.html,S Korea welcomes accord,,3,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1969-11-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/59deee9a-48a5-571b-820f-fc2ed6257d9c,0,nyt://article/59deee9a-48a5-571b-820f-fc2ed6257d9c,South Koreans Hail Accord,,,South Koreans Hail Accord,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Brig Gen Lee So Dong apptd Natl Police Dir to replace Brig Gen Cho Heung Man,https://www.nytimes.com/1961/06/27/archives/korean-police-chief-changed.html,Brig Gen Lee So Dong apptd Natl Police Dir to replace Brig Gen Cho Heung Man,,13,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1961-06-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/9fc7c663-0d20-58dc-af80-c9fef09f91a2,0,nyt://article/9fc7c663-0d20-58dc-af80-c9fef09f91a2,Korean Police Chief Changed,,,Korean Police Chief Changed,,,,,[],,
SK ship attacks 6 NK torpedo boats in SK waters,https://www.nytimes.com/1961/04/13/archives/korean-ship-fires-on-reds.html,SK ship attacks 6 NK torpedo boats in SK waters,,3,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TRUCE', 'rank': 2, 'major': 'N'}]",1961-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/379141d3-37f4-5995-b5ba-e683c143c2c2,0,nyt://article/379141d3-37f4-5995-b5ba-e683c143c2c2,Korean Ship Fires on Reds,,,Korean Ship Fires on Reds,,,,,[],,
Army compensates family of 1 woodsman,https://www.nytimes.com/1962/02/16/archives/army-pays-korean-widow.html,Army compensates family of 1 woodsman,,16,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED NATIONS FORCES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'US', 'rank': 3, 'major': 'N'}]",1962-02-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/d2051ff1-03b2-53dd-bf31-73d3ae12aa47,0,nyt://article/d2051ff1-03b2-53dd-bf31-73d3ae12aa47,Army Pays Korean Widow,,,Army Pays Korean Widow,,,,,[],,
,https://www.nytimes.com/1963/02/11/archives/koreans-fire-on-us-plane.html,,,3,The New York Times,[],[],1963-02-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/c23781a8-d97e-5e46-91dc-1bdcb2cdd525,0,nyt://article/c23781a8-d97e-5e46-91dc-1bdcb2cdd525,Koreans Fire on U.S. Plane,1,,Koreans Fire on U.S. Plane,,,,,[],,
"2,000 rally, Taegu, demanding Govt withdraw 2 security bills",https://www.nytimes.com/1961/04/08/archives/south-koreans-protest-bills.html,"2,000 rally, Taegu, demanding Govt withdraw 2 security bills",,2,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1961-04-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/96df3033-44ee-59e5-90d2-b1c0baa22333,0,nyt://article/96df3033-44ee-59e5-90d2-b1c0baa22333,South Koreans Protest Bills,,,South Koreans Protest Bills,,,,,[],,
Gen Acctg Office repts many Korean War veterans get excessive allowances because of lack of adm controls,https://www.nytimes.com/1962/02/24/archives/korea-veteran-abuses-alleged.html,Gen Acctg Office repts many Korean War veterans get excessive allowances because of lack of adm controls,,28,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Veterans', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'EDUC', 'rank': 3, 'major': 'N'}]",1962-02-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/166e957e-4056-5394-a056-f33db2ec6c46,0,nyt://article/166e957e-4056-5394-a056-f33db2ec6c46,Korea Veteran Abuses Alleged,,,Korea Veteran Abuses Alleged,,,,,[],,
C E Byers lr says current optimism over talks disregards history of negotiations with Communists,https://www.nytimes.com/1968/05/19/archives/korean-parallel-to-peace-talks.html,C E Byers lr says current optimism over talks disregards history of negotiations with Communists,,13,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PEACE TALKS', 'rank': 2, 'major': 'N'}]",1968-05-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/f91e6363-5f05-5d97-8699-903a2e51b17b,0,nyt://article/f91e6363-5f05-5d97-8699-903a2e51b17b,Korean Parallel to Peace Talks,,,Korean Parallel to Peace Talks,,,,CLOVIS I. BYErs,"[{'firstname': 'Clovis', 'middlename': 'I.', 'lastname': 'BYErs', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,E
US officials say they suspect that N Korean pilots have been flying combat missions over N Vietnam against Amer planes for last 2 mos,https://www.nytimes.com/1967/09/20/archives/koreans-suspected-of-flying-for-hanoi.html,US officials say they suspect that N Korean pilots have been flying combat missions over N Vietnam against Amer planes for last 2 mos,,10,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY BUILD-UP, AID, LONG-RANGE PLANNING', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'AIR', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'NORTH', 'rank': 7, 'major': 'N'}]",1967-09-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/87195f02-fa14-5db2-84c2-c49cdd2f9b48,0,nyt://article/87195f02-fa14-5db2-84c2-c49cdd2f9b48,KOREANS SUSPECTED OF FLYING FOR HANOI,,,KOREANS SUSPECTED OF FLYING FOR HANOI,,,,,[],,
US to lend $9.5 million for mining equipment,https://www.nytimes.com/1963/06/05/archives/loan-for-korean-coal-mines.html,US to lend $9.5 million for mining equipment,,79,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coal', 'rank': 2, 'major': 'N'}]",1963-06-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/86b2d78c-180a-5b46-b54b-42e0548d904d,0,nyt://article/86b2d78c-180a-5b46-b54b-42e0548d904d,Loan for Korean Coal Mines,,,Loan for Korean Coal Mines,,,,,[],,Business & Finance
55 SK fishing boats missing,https://www.nytimes.com/1962/01/03/archives/55-korean-boats-missing.html,55 SK fishing boats missing,,67,The New York Times,[],"[{'name': 'subject', 'value': 'Ships and Shipping', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ACCIDENTS AND FIRES', 'rank': 2, 'major': 'N'}]",1962-01-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/9ab3422d-8e37-5eae-ad3b-0d295e76cfc7,0,nyt://article/9ab3422d-8e37-5eae-ad3b-0d295e76cfc7,55 Korean Boats Missing,,,55 Korean Boats Missing,,,,,[],,
Japanese rept SK patrol fired on and seized boat in Japanese waters,https://www.nytimes.com/1961/10/30/archives/koreans-seize-japanese-boat.html,Japanese rept SK patrol fired on and seized boat in Japanese waters,,10,The New York Times,[],"[{'name': 'subject', 'value': 'FISHING AND FISH', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'INTERNATIONAL INCIDENTS AND TERRITORIAL ISSUES', 'rank': 2, 'major': 'N'}]",1961-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/781274f5-0b4f-509a-a206-8b4539821322,0,nyt://article/781274f5-0b4f-509a-a206-8b4539821322,Koreans Seize Japanese Boat,,,Koreans Seize Japanese Boat,,,,,[],,
,https://www.nytimes.com/1962/08/28/archives/84-die-in-korean-flood.html,,,9,The New York Times,[],[],1962-08-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/7f65d487-a743-53b3-a7b5-824a14db9493,0,nyt://article/7f65d487-a743-53b3-a7b5-824a14db9493,84 Die in Korean Flood,1,,84 Die in Korean Flood,,,,,[],,
"Govt releases 399 convicts, cuts prison terms for others in amnesty commemg 17th anniv of liberation from Japan",https://www.nytimes.com/1962/08/15/archives/399-freed-in-korean-amnesty.html,"Govt releases 399 convicts, cuts prison terms for others in amnesty commemg 17th anniv of liberation from Japan",,4,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1962-08-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/571e460c-90c1-5793-ab9f-166dfc2c085f,0,nyt://article/571e460c-90c1-5793-ab9f-166dfc2c085f,399 Freed in Korean Amnesty,,,399 Freed in Korean Amnesty,,,,,[],,
,https://www.nytimes.com/1963/09/07/archives/free-elections-korean-style.html,,,18,The New York Times,[],[],1963-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/782fe9e0-7b7a-5698-a995-a8800c1aeb89,0,nyt://article/782fe9e0-7b7a-5698-a995-a8800c1aeb89,"Free Elections, Korean Style",1,,"Free Elections, Korean Style",,,,,[],,
Storms hit southern provs,https://www.nytimes.com/1963/06/22/archives/korean-storm-toll-at-49.html,Storms hit southern provs,,24,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Weather', 'rank': 2, 'major': 'N'}]",1963-06-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/f32b7c69-88f2-51dd-b985-321c60b97fe4,0,nyt://article/f32b7c69-88f2-51dd-b985-321c60b97fe4,Korean Storm Toll at 49,,,Korean Storm Toll at 49,,,,,[],,
,https://www.nytimes.com/1963/07/22/archives/korean-minister-ends-visit.html,,,4,The New York Times,[],[],1963-07-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/669a2fe1-82b1-5a2c-9b31-bbf2f5f86ae0,0,nyt://article/669a2fe1-82b1-5a2c-9b31-bbf2f5f86ae0,Korean Minister Ends Visit,1,,Korean Minister Ends Visit,,,,,[],,
clash again; 8 injured,https://www.nytimes.com/1965/05/09/archives/8-hurt-as-koreans-clash.html,clash again; 8 injured,,82,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1965-05-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/7e199165-a196-5c96-8053-01a5e5d2b2b1,0,nyt://article/7e199165-a196-5c96-8053-01a5e5d2b2b1,8 Hurt as Koreans Clash,,,8 Hurt as Koreans Clash,,,,,[],,
"Park arrives, Va; in Williamsburg",https://www.nytimes.com/1965/05/17/archives/park-korean-leader-in-us.html,"Park arrives, Va; in Williamsburg",,29,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PARK VISIT TO US', 'rank': 3, 'major': 'N'}]",1965-05-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/5a4eb190-13d4-533c-b8fa-5162112fd21e,0,nyt://article/5a4eb190-13d4-533c-b8fa-5162112fd21e,"Park, Korean Leader, in U.S.",,,"Park, Korean Leader, in U.S.",,,,,[],,
,https://www.nytimes.com/1963/09/18/archives/former-korean-aide-arrives.html,,,43,The New York Times,[],[],1963-09-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/a5473876-380d-569e-864b-1178f1507f66,0,nyt://article/a5473876-380d-569e-864b-1178f1507f66,Former Korean Aide Arrives,1,,Former Korean Aide Arrives,,,,,[],,F
"14 killed In stampede as thousands try to enter filled sports stadium, Kwangju, SK",https://www.nytimes.com/1965/10/06/archives/14-die-in-korean-stampede.html,"14 killed In stampede as thousands try to enter filled sports stadium, Kwangju, SK",,2,The New York Times,[],"[{'name': 'subject', 'value': 'ACCIDENTS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}]",1965-10-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/23b363aa-5829-53de-8dbb-d3e40afe04f0,0,nyt://article/23b363aa-5829-53de-8dbb-d3e40afe04f0,14 Die in Korean Stampede,,,14 Die in Korean Stampede,,,,,[],,
Kim Chong Pil leaves Tokyo for US after talks with Japanese officials on normalizing ties,https://www.nytimes.com/1962/10/23/archives/korean-aide-on-way-to-us.html,Kim Chong Pil leaves Tokyo for US after talks with Japanese officials on normalizing ties,,6,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1962-10-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/98197c88-9260-5378-9965-5858196370f3,0,nyt://article/98197c88-9260-5378-9965-5858196370f3,Korean Aide on Way to U.S.,,,Korean Aide on Way to U.S.,,,,,[],,
